18-Ar-40(n,total) ENDF/B-VII.1
3693800.0,3.72713
3701700.0,3.04762
3717400.0,3.44963
3733300.0,3.16825
3741200.0,3.7844
3749200.0,3.21698
3765300.0,3.00985
3773300.0,3.39455
3781400.0,3.34064
3789500.0,2.98203
3797700.0,2.8016
3805850.0,3.02729
3814000.0,3.47073
3822300.0,3.69538
3830500.0,3.76379
3838800.0,2.9857
3847100.0,2.93835
3855400.0,3.83671
3865880.0,3.51332
3872100.0,3.25042
3880600.0,3.10555
3889050.0,3.1875
3897500.0,3.56413
3905900.0,3.24737
3914500.0,3.81079
3923050.0,3.77529
3931600.0,3.61183
3940200.0,3.69331
3948800.0,3.45076
3957500.0,3.73512
3966200.0,3.57368
3974900.0,3.13381
3988050.0,2.86325
3992400.0,2.79506
4001250.0,3.37208
4010100.0,3.41333
4018900.0,3.70231
4041250.0,3.4541
4045700.0,3.42821
4054700.0,3.44031
4063700.0,3.70008
4072750.0,3.21259
4077280.0,3.20845
4081800.0,3.2085
4090900.0,3.48423
4100100.0,2.99453
4109250.0,3.72468
4118400.0,3.83659
4127650.0,3.50736
4136900.0,3.408
4146200.0,3.59085
4155500.0,3.25736
4164900.0,3.41549
4174300.0,3.69858
4183700.0,3.53044
4193100.0,3.21673
4202600.0,3.16521
4212150.0,3.40605
4221700.0,3.44267
4231300.0,3.69175
4240900.0,3.28377
4250500.0,3.15683
4260200.0,3.94583
4269900.0,3.80703
4279600.0,3.4154
4289400.0,3.21517
4309100.0,3.61281
4319000.0,3.30834
4328900.0,3.19614
4338800.0,2.83667
4348800.0,3.42107
4368900.0,3.30335
4378900.0,3.31917
4389100.0,3.19076
4399200.0,3.21509
4409400.0,2.93548
4429900.0,3.39702
4440200.0,3.41353
4450500.0,3.23635
4460900.0,3.27811
4471300.0,3.12022
4481700.0,3.30703
4492200.0,3.33527
4502700.0,3.14724
4513300.0,3.17891
4523900.0,3.66105
4545200.0,3.78837
4555900.0,3.67859
4569300.0,3.33635
4577400.0,3.06309
4588200.0,2.87105
4599100.0,3.18506
4610000.0,3.24075
4631900.0,3.11249
4653900.0,3.31774
4665000.0,3.46088
4676100.0,3.31273
4698500.0,3.68144
4709800.0,3.13047
4721100.0,3.14107
4732400.0,3.50067
4743800.0,3.56262
4766600.0,3.25871
4778150.0,3.39438
4789700.0,3.41756
4804200.0,3.16457
4812900.0,2.93084
4824600.0,3.07158
4848000.0,3.68838
4859800.0,3.38975
4871600.0,3.29414
4883550.0,3.43604
4895500.0,3.45478
4907400.0,3.76321
4931500.0,3.40018
4943600.0,3.27742
4961820.0,3.56979
4967900.0,3.63884
4980200.0,3.26271
4992400.0,3.45654
4999880.0,3.43165
5000090.0,3.24514
6538570.0,2.92929
1.00231E7,2.54493
1.32672E7,2.32282
1.9E7,2.17067
2.0E7,2.15862
